package_id,customer_id,customer_type,delivery_date,delivery_days,package_value,package_weight_kg,delivery_cost,region,zone,provider,shipping_type,is_peak_season,is_profitable,distance_km
PKG054155,CUST0820,frecuente,2024-12-05,1.2,0.43,0.97,5.29,Arequipa,Sur,LogisticX,Express,1,0,305.67129696956033
PKG054156,CUST0357,nuevo,2024-11-18,2.4,4.37,2.57,5.98,Junín,Centro,EnvíaloYa,Express,1,0,206.56360816968746
PKG054157,CUST0543,nuevo,2024-09-23,5.0,0.45,4.34,4.4,Ica,Sur,PerúGo,Normal,0,0,115.08303199493355
PKG054158,CUST0536,premium,2024-06-07,3.8,0.77,1.61,2.93,Cusco,Sur,FastCargo,Normal,0,0,60.11960039811856
PKG054159,CUST0854,frecuente,2024-11-03,2.3,0.3,1.13,3.28,Madre de Dios,Oriente,RapidBox,Normal,1,0,145.5045545577056
PKG054160,CUST0108,frecuente,2024-11-10,1.9,0.06,7.82,7.19,Lima,Centro,RapidBox,Normal,1,0,173.10989797358297
PKG054161,CUST0199,frecuente,2024-11-16,0.5,0.67,0.9,3.28,Apurímac,Sur,RapidBox,Normal,1,0,199.35506242112487
PKG054162,CUST0456,frecuente,2024-11-13,1.2,0.19,3.65,4.83,Ancash,Centro,RapidBox,Normal,1,0,185.80593048711776
PKG054163,CUST0182,nuevo,2024-11-15,1.8,3.07,1.46,3.58,Ucayali,Oriente,LogisticX,Normal,1,0,192.10260449533953
PKG054164,CUST0190,nuevo,2024-10-17,1.5,0.53,1.11,2.81,Junín,Centro,RapidBox,Normal,0,0,129.15258940598983
PKG054165,CUST0813,premium,2024-11-08,2.4,0.53,1.56,3.58,Arequipa,Sur,LogisticX,Normal,1,0,165.05606520862563
PKG054166,CUST0508,frecuente,2024-06-25,5.1,4.41,1.88,3.08,Huancavelica,Sierra,LogisticX,Normal,0,1,68.11481926620814
PKG054167,CUST1348,nuevo,2024-04-06,5.2,0.53,0.95,2.54,Junín,Centro,FastCargo,Normal,0,0,34.48412629191255
PKG054168,CUST0947,nuevo,2024-11-14,3.0,0.73,1.14,3.39,Lima,Centro,RapidBox,Normal,1,0,186.75640625429676
PKG054169,CUST1546,nuevo,2024-01-29,2.4,1.91,3.54,3.79,Lima,Centro,FastCargo,Normal,0,0,9.62780053838161
PKG054170,CUST1905,nuevo,2024-02-09,0.8,2.3,0.96,2.51,Junín,Centro,FastCargo,Normal,0,0,13.48602511795077
PKG054171,CUST0266,nuevo,2024-05-30,6.7,2.42,3.34,3.78,Ica,Sur,LogisticX,Normal,0,0,56.8219577823629
PKG054172,CUST1168,nuevo,2024-04-28,8.7,0.32,1.17,2.67,Callao,Centro,LogisticX,Normal,0,0,43.21546831229784
PKG054173,CUST1806,frecuente,2024-08-16,2.9,3.71,1.5,4.44,Cusco,Sur,RapidBox,Express,0,0,93.71712907325912
PKG054174,CUST0809,nuevo,2024-08-14,4.8,0.21,1.37,4.37,Lima,Centro,FastCargo,Express,0,0,92.81665790758721
PKG054175,CUST0757,premium,2024-03-12,2.3,0.71,2.8,3.45,Lima,Centro,PerúGo,Normal,0,0,24.853279000370378
PKG054176,CUST0793,frecuente,2024-05-30,2.1,0.71,3.41,5.32,Puno,Sur,LogisticX,Express,0,0,56.6060509928895
PKG054177,CUST0850,nuevo,2024-01-03,5.3,0.15,0.85,2.43,Ica,Sur,FastCargo,Normal,0,0,1.0
PKG054178,CUST1995,premium,2024-08-02,0.7,1.92,1.01,2.68,Lima,Centro,EnvíaloYa,Normal,0,0,86.45336029982944
PKG054179,CUST0058,nuevo,2024-12-07,1.6,0.3,2.43,6.15,Cusco,Sur,EnvíaloYa,Express,1,0,318.35415740976583
PKG054180,CUST0286,frecuente,2024-06-11,4.1,0.22,1.33,2.79,Arequipa,Sur,PerúGo,Normal,0,0,61.892848420523826
PKG054181,CUST0473,frecuente,2024-11-18,0.8,0.45,1.31,3.53,Lima,Centro,EnvíaloYa,Normal,1,0,206.19903440503634
PKG054182,CUST1539,frecuente,2024-02-29,1.6,1.11,0.71,3.9,Arequipa,Sur,FastCargo,Express,0,0,20.68474044782931
PKG054183,CUST0894,nuevo,2024-01-08,0.5,0.93,2.7,3.35,Moquegua,Sur,PerúGo,Normal,0,0,2.472150412840342
PKG054184,CUST1278,premium,2024-10-31,0.8,2.9,1.45,3.0,San Martín,Oriente,RapidBox,Normal,0,0,137.9890711936251
PKG054185,CUST1742,frecuente,2024-10-08,1.8,0.67,2.44,3.47,Ayacucho,Sur,PerúGo,Normal,0,0,123.7876424186487
PKG054186,CUST1826,nuevo,2024-04-26,5.6,8.05,1.29,2.73,Pasco,Centro,PerúGo,Normal,0,1,42.519669193107475
PKG054187,CUST1087,nuevo,2024-06-23,8.4,0.22,1.19,2.73,Arequipa,Sur,EnvíaloYa,Normal,0,0,67.53838380935
PKG054188,CUST0587,nuevo,2024-01-19,5.2,0.94,0.51,2.27,Lima,Centro,LogisticX,Normal,0,0,6.230323847699192
PKG054189,CUST0107,nuevo,2024-12-07,3.0,0.12,1.56,3.93,Lima,Centro,RapidBox,Normal,1,0,319.69947241664636
PKG054190,CUST1267,nuevo,2024-07-02,3.6,3.1,3.43,3.86,Lima,Centro,PerúGo,Normal,0,0,71.70180964404611
PKG054191,CUST1979,frecuente,2024-05-13,8.5,0.57,0.7,2.45,Arequipa,Sur,LogisticX,Normal,0,0,49.552940769809986
PKG054192,CUST0988,premium,2024-12-08,1.4,0.46,1.36,3.83,Ica,Sur,RapidBox,Normal,1,0,326.6003760310361
PKG054193,CUST0173,premium,2024-01-24,3.0,2.17,1.48,2.76,Lima,Centro,LogisticX,Normal,0,0,8.013143566951946
PKG054194,CUST0795,premium,2024-06-22,1.9,2.71,0.47,2.37,Lima,Centro,PerúGo,Normal,0,1,66.9619526413051
PKG054195,CUST0773,nuevo,2024-06-09,4.1,0.26,1.25,4.25,Lima,Centro,LogisticX,Express,0,0,60.96631412931197
PKG054196,CUST0115,nuevo,2024-06-09,2.8,0.58,0.71,3.98,Piura,Norte,EnvíaloYa,Express,0,0,61.026045877416436
PKG054197,CUST1789,nuevo,2024-01-08,0.5,0.31,3.33,3.67,Callao,Centro,PerúGo,Normal,0,0,2.312469239150933
PKG054198,CUST0616,nuevo,2024-12-24,1.3,0.77,2.59,5.04,Callao,Centro,PerúGo,Normal,1,0,545.666048570298
PKG054199,CUST1841,frecuente,2024-12-15,1.6,0.54,1.35,3.99,Lima,Centro,FastCargo,Normal,1,0,399.23372066799976
PKG054200,CUST1656,frecuente,2024-09-09,1.7,0.25,2.13,3.28,Ayacucho,Sur,FastCargo,Normal,0,0,107.05544751666984
PKG054201,CUST0954,nuevo,2024-09-28,2.5,0.32,1.23,2.85,Pasco,Centro,LogisticX,Normal,0,0,117.91422793750641
PKG054202,CUST0126,frecuente,2024-11-03,3.4,1.2,1.61,5.29,San Martín,Oriente,EnvíaloYa,Express,1,0,148.53230434111697
PKG054203,CUST1577,nuevo,2024-10-18,5.6,0.34,1.01,2.77,Arequipa,Sur,PerúGo,Normal,0,0,130.1385988618944
PKG054204,CUST1573,premium,2024-12-05,1.7,0.88,1.78,4.02,Lambayeque,Norte,EnvíaloYa,Normal,1,0,302.0395397339167
PKG054205,CUST0814,frecuente,2024-10-24,3.2,0.33,1.65,3.09,Puno,Sur,LogisticX,Normal,0,0,134.05023273036525
PKG054206,CUST0225,nuevo,2024-04-25,3.2,1.07,3.77,3.97,Lima,Centro,FastCargo,Normal,0,0,41.854211796943176
PKG054207,CUST1522,frecuente,2024-03-12,2.5,1.11,2.11,3.1,Lima,Centro,FastCargo,Normal,0,0,24.879648119572035
PKG054208,CUST1860,nuevo,2024-12-22,2.9,0.41,2.03,4.62,San Martín,Oriente,RapidBox,Normal,1,0,500.87033703398635
PKG054209,CUST1392,nuevo,2024-01-30,2.0,1.92,1.47,2.75,Lima,Centro,RapidBox,Normal,0,0,9.918455585018037
PKG054210,CUST1548,premium,2024-12-19,1.2,0.95,2.38,4.72,Lima,Centro,EnvíaloYa,Normal,1,0,455.6966645350087
PKG054211,CUST0139,nuevo,2024-11-24,2.9,0.34,1.59,3.75,Apurímac,Sur,FastCargo,Normal,1,0,234.5459917282123
PKG054212,CUST1190,premium,2024-09-03,2.2,0.39,1.81,3.11,Lima,Centro,PerúGo,Normal,0,0,103.73953414291644
PKG054213,CUST1506,nuevo,2024-04-24,5.3,0.25,1.66,2.91,Lima,Centro,FastCargo,Normal,0,0,41.44873751920391
PKG054214,CUST0560,nuevo,2024-07-08,5.7,1.57,2.47,3.38,Cusco,Sur,FastCargo,Normal,0,0,74.35255654598126
PKG054215,CUST0346,frecuente,2024-11-04,7.5,0.46,4.21,5.07,Piura,Norte,PerúGo,Normal,1,0,150.95077886353013
PKG054216,CUST1250,frecuente,2024-11-20,5.5,0.43,2.49,4.22,Lambayeque,Norte,PerúGo,Normal,1,0,213.9180719414571
PKG054217,CUST0135,premium,2024-11-24,1.5,1.34,1.08,3.46,Lima,Centro,PerúGo,Normal,1,0,235.18881107550175
PKG054218,CUST0763,nuevo,2024-09-29,1.2,0.72,2.31,4.89,Lambayeque,Norte,PerúGo,Express,0,0,118.58570856834221
PKG054219,CUST1012,nuevo,2024-08-16,6.0,1.03,1.86,3.12,Ancash,Centro,RapidBox,Normal,0,0,93.67270487765978
PKG054220,CUST1760,nuevo,2024-12-03,6.9,0.73,3.3,4.87,Madre de Dios,Oriente,EnvíaloYa,Normal,1,0,292.47746804511104
PKG054221,CUST1762,nuevo,2024-12-22,1.8,0.69,1.25,4.21,La Libertad,Norte,FastCargo,Normal,1,0,519.1589825123147
PKG054222,CUST0131,nuevo,2024-12-21,2.6,1.62,1.64,6.1,Callao,Centro,FastCargo,Express,1,0,491.76595093130925
PKG054223,CUST1918,nuevo,2024-11-07,0.5,0.15,1.79,5.42,Ayacucho,Sur,LogisticX,Express,1,0,160.42318235434632
PKG054224,CUST1334,premium,2024-02-18,1.2,0.65,0.98,2.52,Tacna,Sur,EnvíaloYa,Normal,0,0,16.463460664726238
PKG054225,CUST1444,frecuente,2024-02-14,1.0,0.33,1.45,2.76,Lima,Centro,FastCargo,Normal,0,0,15.222879231024272
PKG054226,CUST1322,frecuente,2024-09-02,4.9,0.05,1.32,2.87,Lima,Centro,EnvíaloYa,Normal,0,0,103.08580555004485
PKG054227,CUST0955,nuevo,2024-11-29,0.5,1.27,1.32,3.67,Lima,Centro,PerúGo,Normal,1,0,263.99162753302414
PKG054228,CUST0109,nuevo,2024-10-30,3.1,0.37,1.47,3.01,Puno,Sur,RapidBox,Normal,0,0,137.5698617453892
PKG054229,CUST0621,nuevo,2024-11-16,4.4,1.46,1.33,3.52,Ancash,Centro,FastCargo,Normal,1,0,197.42973124562118
PKG054230,CUST1220,frecuente,2024-12-12,4.9,0.23,1.42,3.97,Ayacucho,Sur,FastCargo,Normal,1,0,370.70876046568304
PKG054231,CUST1410,frecuente,2024-01-25,3.9,0.52,1.19,2.61,Lima,Centro,EnvíaloYa,Normal,0,0,8.234324394654466
PKG054232,CUST0336,frecuente,2024-12-22,2.7,5.98,1.84,4.54,Lima,Centro,RapidBox,Normal,1,1,514.9222940622445
PKG054233,CUST0813,nuevo,2024-07-20,2.8,6.38,0.75,2.54,Piura,Norte,RapidBox,Normal,0,1,80.36357059909737
PKG054234,CUST1074,frecuente,2024-01-29,0.6,0.59,3.05,3.54,Lima,Centro,FastCargo,Normal,0,0,9.583454121264614
PKG054235,CUST1334,frecuente,2024-12-11,3.5,0.57,1.28,3.87,Tacna,Sur,EnvíaloYa,Normal,1,0,360.8820744763617
PKG054236,CUST0825,premium,2024-12-23,1.3,2.49,3.98,7.56,Huánuco,Centro,EnvíaloYa,Express,1,0,544.0873981927676
PKG054237,CUST0467,frecuente,2024-12-03,2.8,6.25,0.76,3.41,Pasco,Centro,EnvíaloYa,Normal,1,1,292.7405187030896
PKG054238,CUST0550,nuevo,2024-12-08,0.6,0.51,3.28,4.94,Lima,Centro,FastCargo,Normal,1,0,326.45477923664197
PKG054239,CUST1245,nuevo,2024-12-16,0.8,1.2,2.44,4.65,Lima,Centro,PerúGo,Normal,1,0,410.0672147923337
PKG054240,CUST1096,premium,2024-11-03,1.4,0.71,3.12,4.43,Arequipa,Sur,EnvíaloYa,Normal,1,0,147.78107236476706
PKG054241,CUST1450,frecuente,2024-11-23,5.4,1.03,2.19,4.08,Arequipa,Sur,RapidBox,Normal,1,0,228.176365979723
PKG054242,CUST0813,frecuente,2024-06-23,1.0,0.35,0.75,2.51,Ancash,Centro,EnvíaloYa,Normal,0,0,67.50099688100087
PKG054243,CUST1834,nuevo,2024-06-01,3.1,1.26,1.66,2.94,Lima,Centro,FastCargo,Normal,0,0,57.45656774619089
PKG054244,CUST0320,frecuente,2024-11-14,1.6,4.7,6.53,6.49,Tacna,Sur,LogisticX,Normal,1,0,187.7802091916154
PKG054245,CUST0059,frecuente,2024-11-29,3.2,3.57,0.79,3.36,Lima,Centro,LogisticX,Normal,1,1,265.3092840548241
PKG054246,CUST0884,nuevo,2024-08-30,7.2,0.32,1.48,2.94,Puno,Sur,PerúGo,Normal,0,0,101.21424137855564
PKG054247,CUST1884,frecuente,2024-09-01,5.4,1.71,0.88,4.14,Loreto,Oriente,EnvíaloYa,Express,0,0,102.26217510663798
PKG054248,CUST0372,frecuente,2024-12-26,3.6,1.4,2.39,5.09,Lima,Centro,EnvíaloYa,Normal,1,0,616.8408762938437
PKG054249,CUST1748,frecuente,2024-11-03,2.7,3.34,2.48,4.06,Arequipa,Sur,EnvíaloYa,Normal,1,0,146.1533590404999
PKG054250,CUST1165,nuevo,2024-12-30,4.3,1.24,4.5,6.86,Lima,Centro,FastCargo,Normal,1,0,857.8424706825775
PKG054251,CUST1032,nuevo,2024-12-15,5.7,2.63,3.18,5.04,Madre de Dios,Oriente,LogisticX,Normal,1,0,397.3253187171675
PKG054252,CUST1433,nuevo,2024-11-18,1.7,1.82,0.47,3.04,Lima,Centro,PerúGo,Normal,1,0,204.14014577328933
PKG054253,CUST1656,frecuente,2024-01-06,2.8,1.84,2.46,4.73,Amazonas,Sierra,FastCargo,Express,0,0,1.835515671797748
PKG054254,CUST1063,premium,2024-06-29,3.9,0.23,1.17,2.73,Piura,Norte,FastCargo,Normal,0,0,70.17412480506442
PKG054255,CUST0880,frecuente,2024-09-11,0.5,0.18,0.71,4.07,Lima,Centro,PerúGo,Express,0,0,108.13459285266842
PKG054256,CUST1271,frecuente,2024-11-19,7.3,1.07,2.99,4.51,Lima,Centro,FastCargo,Normal,1,0,211.5794479807363
PKG054257,CUST0370,premium,2024-08-29,0.5,0.18,2.18,3.29,Lima,Centro,EnvíaloYa,Normal,0,0,100.67835570747394
PKG054258,CUST1150,frecuente,2024-12-10,1.3,1.17,4.24,5.55,Arequipa,Sur,EnvíaloYa,Normal,1,0,351.8474803693008
PKG054259,CUST1237,frecuente,2024-11-20,1.0,1.6,1.51,3.67,Ancash,Centro,LogisticX,Normal,1,0,217.47825895335913
PKG054260,CUST0008,premium,2024-07-30,3.0,15.61,2.11,3.23,Ica,Sur,RapidBox,Normal,0,1,85.28466666137096
PKG054261,CUST1232,nuevo,2024-12-05,2.6,0.62,1.77,4.02,Pasco,Centro,FastCargo,Normal,1,0,306.897674289891
PKG054262,CUST0210,nuevo,2024-07-03,0.6,0.26,2.79,3.54,La Libertad,Norte,FastCargo,Normal,0,0,72.21989049414154
PKG054263,CUST1062,nuevo,2024-02-08,1.9,1.47,2.52,3.29,Lima,Centro,RapidBox,Normal,0,0,12.96885645268703
PKG054264,CUST0243,nuevo,2024-04-15,3.3,1.78,0.82,2.49,Piura,Norte,FastCargo,Normal,0,0,37.88283877193619
PKG054265,CUST0379,nuevo,2024-01-02,1.5,0.7,1.26,2.63,Tacna,Sur,PerúGo,Normal,0,0,1.0
PKG054266,CUST1724,frecuente,2024-12-11,2.9,1.25,2.47,6.27,Lima,Centro,LogisticX,Express,1,0,357.1756955351935
PKG054267,CUST0740,frecuente,2024-11-16,2.3,0.3,1.03,5.07,Loreto,Oriente,LogisticX,Express,1,0,197.29355508050313
PKG054268,CUST0150,nuevo,2024-11-09,0.5,0.23,3.73,4.83,La Libertad,Norte,LogisticX,Normal,1,0,169.05898520485806
PKG054269,CUST0328,nuevo,2024-11-20,7.9,0.79,2.07,5.71,Puno,Sur,EnvíaloYa,Express,1,0,216.97043172883
PKG054270,CUST1185,nuevo,2024-11-19,5.1,1.52,1.67,3.75,Callao,Centro,LogisticX,Normal,1,0,212.03125337194462
PKG054271,CUST0287,nuevo,2024-11-08,3.9,2.51,4.04,5.01,Lima,Centro,FastCargo,Normal,1,0,166.71183963126393
PKG054272,CUST1034,frecuente,2024-12-12,1.6,0.83,3.24,5.01,Arequipa,Sur,LogisticX,Normal,1,0,369.55176902848063
PKG054273,CUST0942,frecuente,2024-09-25,4.1,0.41,0.74,2.6,Huánuco,Centro,FastCargo,Normal,0,0,116.30220322184141
PKG054274,CUST1355,premium,2024-12-08,1.4,1.01,1.51,3.92,Lima,Centro,FastCargo,Normal,1,0,326.75580063826857
PKG054275,CUST0621,premium,2024-12-05,0.5,0.39,2.98,4.72,La Libertad,Norte,LogisticX,Normal,1,0,308.94896003887317
PKG054276,CUST1164,frecuente,2024-05-01,6.4,0.45,1.53,2.85,La Libertad,Norte,FastCargo,Normal,0,0,44.5049575211817
PKG054277,CUST0932,frecuente,2024-10-03,6.4,0.27,4.24,4.36,Cusco,Sur,LogisticX,Normal,0,0,120.94060528927221
PKG054278,CUST0764,premium,2024-12-11,7.4,0.55,2.79,4.73,La Libertad,Norte,LogisticX,Normal,1,0,360.2798251108857
PKG054279,CUST0033,frecuente,2024-12-11,5.5,2.07,0.77,3.56,Ucayali,Oriente,PerúGo,Normal,1,0,355.400015612643
PKG054280,CUST1651,frecuente,2024-01-15,4.1,1.16,1.77,2.89,Lima,Centro,EnvíaloYa,Normal,0,0,4.859883233049872
PKG054281,CUST1600,nuevo,2024-05-16,0.7,0.5,1.7,2.95,Loreto,Oriente,FastCargo,Normal,0,0,50.47588766531652
PKG054282,CUST0798,frecuente,2024-09-15,2.8,5.23,0.54,2.49,Lima,Centro,RapidBox,Normal,0,1,110.28591613875945
PKG054283,CUST0827,nuevo,2024-01-29,1.8,1.95,1.85,2.94,Apurímac,Sur,PerúGo,Normal,0,0,9.660470833778781
PKG054284,CUST1779,nuevo,2024-06-07,1.2,0.93,1.23,2.74,Apurímac,Sur,RapidBox,Normal,0,0,60.38990684341597
PKG054285,CUST0041,nuevo,2024-06-06,1.8,1.22,1.66,2.95,Ancash,Centro,RapidBox,Normal,0,0,59.76204260226624
PKG054286,CUST0270,nuevo,2024-05-10,0.5,0.49,5.21,4.7,Lima,Centro,RapidBox,Normal,0,0,48.30437608776177
PKG054287,CUST1398,premium,2024-08-29,1.1,1.24,4.27,4.34,Lima,Centro,RapidBox,Normal,0,0,101.05454019104334
PKG054288,CUST0931,frecuente,2024-12-09,0.9,0.24,1.27,5.53,Moquegua,Sur,PerúGo,Express,1,0,335.3408556640376
PKG054289,CUST1844,nuevo,2024-05-28,3.2,0.77,2.62,3.42,Moquegua,Sur,RapidBox,Normal,0,0,55.97284664058949
PKG054290,CUST0270,frecuente,2024-11-11,2.5,0.74,1.31,3.45,Lima,Centro,EnvíaloYa,Normal,1,0,174.4869785793181
PKG054291,CUST0299,nuevo,2024-11-08,4.8,0.26,0.86,3.17,Callao,Centro,FastCargo,Normal,1,0,163.09824750297952
PKG054292,CUST1582,frecuente,2024-12-09,3.5,1.43,0.35,3.28,Lima,Centro,RapidBox,Normal,1,0,340.66631039567875
PKG054293,CUST0434,nuevo,2024-08-28,1.4,0.31,0.75,2.58,La Libertad,Norte,FastCargo,Normal,0,0,100.17486238888138
PKG054294,CUST0570,nuevo,2024-05-16,3.5,1.6,3.8,4.0,Moquegua,Sur,EnvíaloYa,Normal,0,0,50.60940175814801
PKG054295,CUST1707,premium,2024-12-18,2.1,0.61,1.28,4.06,San Martín,Oriente,RapidBox,Normal,1,0,444.23908746747475
PKG054296,CUST1055,frecuente,2024-12-11,0.9,1.3,2.04,4.3,Loreto,Oriente,RapidBox,Normal,1,0,357.88890585820076
PKG054297,CUST1325,premium,2024-11-15,3.4,2.39,3.65,4.85,Arequipa,Sur,FastCargo,Normal,1,0,194.30978554067886
PKG054298,CUST1212,premium,2024-02-26,6.2,0.25,1.64,2.86,Arequipa,Sur,LogisticX,Normal,0,0,19.575356890745812
PKG054299,CUST0122,nuevo,2024-01-10,3.2,1.2,1.5,4.26,Arequipa,Sur,FastCargo,Express,0,0,3.2498268470610783
PKG054300,CUST1412,frecuente,2024-04-21,2.0,0.47,2.98,3.57,Callao,Centro,EnvíaloYa,Normal,0,0,40.33136591884984
PKG054301,CUST0751,nuevo,2024-04-29,6.2,0.45,2.43,3.3,Ayacucho,Sur,FastCargo,Normal,0,0,43.79011045590741
PKG054302,CUST1092,frecuente,2024-03-24,8.5,1.21,3.46,3.79,Arequipa,Sur,EnvíaloYa,Normal,0,0,29.293782804235597
PKG054303,CUST1342,premium,2024-06-08,1.7,3.63,0.57,2.41,Lima,Centro,LogisticX,Normal,0,1,60.81144903143123
PKG054304,CUST1691,nuevo,2024-07-25,0.9,0.98,1.06,4.19,Lima,Centro,EnvíaloYa,Express,0,0,82.46428014827384
PKG054305,CUST0411,nuevo,2024-12-02,10.4,1.61,0.65,3.32,Lima,Centro,LogisticX,Normal,1,0,280.8414891056824
PKG054306,CUST1179,nuevo,2024-11-26,3.6,1.95,2.31,4.2,Lima,Centro,FastCargo,Normal,1,0,247.24558286491046
PKG054307,CUST1554,frecuente,2024-03-04,4.5,1.25,2.19,3.14,Lima,Centro,LogisticX,Normal,0,0,22.047661150013468
PKG054308,CUST1076,frecuente,2024-12-29,2.2,0.96,2.27,5.34,Ica,Sur,LogisticX,Normal,1,0,755.384587184695
PKG054309,CUST0243,premium,2024-12-01,1.0,3.16,0.97,3.5,Huánuco,Centro,FastCargo,Normal,1,0,278.9776398546755
PKG054310,CUST0872,nuevo,2024-04-09,1.1,0.8,2.15,3.15,Junín,Centro,RapidBox,Normal,0,0,35.68979524538236
PKG054311,CUST1340,premium,2024-03-16,1.9,1.24,1.29,2.7,Lima,Centro,LogisticX,Normal,0,0,26.59124211296573
PKG054312,CUST1052,frecuente,2024-02-23,7.2,0.86,1.37,4.22,Lima,Centro,FastCargo,Express,0,0,18.323715409781286
PKG054313,CUST1217,premium,2024-11-29,2.8,0.52,0.37,3.12,Lima,Centro,FastCargo,Normal,1,0,263.1960103952879
PKG054314,CUST0890,nuevo,2024-05-24,1.4,2.5,1.69,2.95,Junín,Centro,EnvíaloYa,Normal,0,0,53.91252786553176
PKG054315,CUST1894,frecuente,2024-02-14,2.2,3.27,1.17,2.62,Pasco,Centro,FastCargo,Normal,0,1,15.153437771863462
PKG054316,CUST0013,nuevo,2024-09-14,3.1,0.51,2.51,3.47,Lima,Centro,RapidBox,Normal,0,0,109.57664023879707
PKG054317,CUST0398,nuevo,2024-11-26,5.9,1.45,2.15,4.1,Lambayeque,Norte,LogisticX,Normal,1,0,246.67924604120103
PKG054318,CUST0558,nuevo,2024-07-04,2.5,0.72,1.22,2.76,Piura,Norte,LogisticX,Normal,0,0,72.64107728630962
PKG054319,CUST1149,nuevo,2024-10-21,4.2,1.63,1.61,3.07,Ucayali,Oriente,FastCargo,Normal,0,0,131.80541855462354
PKG054320,CUST0670,frecuente,2024-04-27,2.1,0.54,2.95,3.56,Callao,Centro,EnvíaloYa,Normal,0,0,42.80578524734025
PKG054321,CUST1737,nuevo,2024-09-18,0.6,0.39,2.03,3.24,Arequipa,Sur,LogisticX,Normal,0,0,112.12524195287223
PKG054322,CUST0565,nuevo,2024-08-06,2.8,2.48,3.11,3.73,Lima,Centro,RapidBox,Normal,0,0,88.92714070811277
PKG054323,CUST0327,nuevo,2024-09-21,1.5,0.93,0.69,4.07,Callao,Centro,RapidBox,Express,0,0,113.80341367765337
PKG054324,CUST0450,nuevo,2024-10-11,6.6,2.06,1.48,2.99,Callao,Centro,LogisticX,Normal,0,0,125.36390174944651
PKG054325,CUST1452,frecuente,2024-02-26,2.7,1.02,2.31,3.19,Lima,Centro,EnvíaloYa,Normal,0,0,19.368015075558493
PKG054326,CUST1065,nuevo,2024-02-26,2.6,0.23,0.91,3.99,Piura,Norte,EnvíaloYa,Express,0,0,19.603806586778983
PKG054327,CUST0431,nuevo,2024-06-07,5.6,0.52,1.17,2.71,Lima,Centro,FastCargo,Normal,0,0,60.38610933894552
PKG054328,CUST1331,frecuente,2024-03-11,2.1,1.97,1.62,2.86,Lima,Centro,LogisticX,Normal,0,0,24.6049797253305
PKG054329,CUST1086,frecuente,2024-06-03,4.3,1.21,2.91,3.57,Lima,Centro,FastCargo,Normal,0,0,58.28027975506478
PKG054330,CUST0764,nuevo,2024-01-15,3.2,3.37,1.62,2.82,Callao,Centro,FastCargo,Normal,0,1,4.970041636272235
PKG054331,CUST1996,frecuente,2024-08-01,1.4,3.67,0.63,2.49,Callao,Centro,PerúGo,Normal,0,1,86.38422372054768
PKG054332,CUST0916,frecuente,2024-05-10,1.6,2.33,2.24,3.22,Cusco,Sur,LogisticX,Normal,0,0,48.009677137717986
PKG054333,CUST0859,frecuente,2024-12-18,2.1,1.98,1.61,4.25,Arequipa,Sur,LogisticX,Normal,1,0,445.3960124572598
PKG054334,CUST1635,nuevo,2024-12-14,4.2,3.74,0.88,3.7,Lambayeque,Norte,LogisticX,Normal,1,1,390.60773203875743
PKG054335,CUST1060,nuevo,2024-07-02,5.4,2.06,1.28,2.78,Callao,Centro,RapidBox,Normal,0,0,71.45469315593019
PKG054336,CUST1944,premium,2024-10-17,4.3,1.54,3.49,4.0,Ica,Sur,PerúGo,Normal,0,0,129.05629424399683
PKG054337,CUST0531,frecuente,2024-12-26,0.6,0.08,2.46,5.15,La Libertad,Norte,EnvíaloYa,Normal,1,0,623.7703790504951
PKG054338,CUST1932,nuevo,2024-11-03,2.6,1.85,1.3,3.39,Lima,Centro,PerúGo,Normal,1,0,148.50798217549226
PKG054339,CUST0534,nuevo,2024-12-13,6.7,0.26,1.57,4.07,Callao,Centro,EnvíaloYa,Normal,1,0,377.3458582778814
PKG054340,CUST1864,nuevo,2024-12-10,1.4,0.36,2.37,6.19,Cusco,Sur,RapidBox,Express,1,0,350.17123849085954
PKG054341,CUST0094,premium,2024-12-24,3.6,23.34,2.11,6.54,Ucayali,Oriente,FastCargo,Express,1,1,567.025540185949
PKG054342,CUST0287,nuevo,2024-07-05,4.4,0.14,3.3,3.8,Lima,Centro,LogisticX,Normal,0,0,72.97041231299455
PKG054343,CUST1884,frecuente,2024-01-27,2.8,2.11,1.99,3.01,Ayacucho,Sur,EnvíaloYa,Normal,0,0,8.883539481864263
PKG054344,CUST1382,premium,2024-03-04,2.7,0.09,1.52,2.8,Junín,Centro,RapidBox,Normal,0,0,21.952646179348925
PKG054345,CUST0938,nuevo,2024-11-09,6.4,0.29,3.2,4.53,Madre de Dios,Oriente,PerúGo,Normal,1,0,169.39842358514554
PKG054346,CUST1325,frecuente,2024-11-04,3.1,1.82,3.49,4.65,Lima,Centro,EnvíaloYa,Normal,1,0,151.12283787421646
PKG054347,CUST1648,premium,2024-07-01,3.5,0.16,1.07,4.18,Lima,Centro,PerúGo,Express,0,0,70.89348593674441
PKG054348,CUST0084,nuevo,2024-05-31,2.8,1.45,3.77,4.0,Lima,Centro,RapidBox,Normal,0,0,57.19358779016621
PKG054349,CUST1635,frecuente,2024-11-26,1.7,0.2,1.39,3.67,Cusco,Sur,RapidBox,Normal,1,0,247.14872525692638
PKG054350,CUST1488,frecuente,2024-07-26,4.5,18.98,1.4,2.87,Tumbes,Norte,PerúGo,Normal,0,1,83.255532330487
